Department,Firstname,Lastname,Username,Email,Course,Lesson,Lesson Viewed,Lesson Completed,Mastery,BestAttempt,AttemptDate,AttemptCount
2017 Year 1,aa,bb,X00145947,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145947,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145947,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145947,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145947,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145947,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PPL-500-01,YES,YES,100,100,9/30/2017 10:37:28 AM,3
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PPL-501-01,YES,YES,100,100,9/30/2017 11:03:48 AM,3
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PPL-502-01,YES,YES,100,100,9/30/2017 11:28:25 AM,3
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-305-01,YES,YES,100,100,10/23/2017 10:40:12 AM,4
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-306-01,YES,YES,100,100,10/23/2017 12:39:34 PM,3
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-307-01,YES,YES,100,100,10/23/2017 12:52:24 PM,2
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-314-01,YES,YES,100,100,10/23/2017 1:06:34 PM,3
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-700-01,YES,YES,100,100,10/23/2017 1:14:49 PM,2
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-710-01,YES,YES,100,100,10/23/2017 1:20:35 PM,1
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-720-01,YES,YES,100,100,10/23/2017 1:35:44 PM,3
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-721-01,YES,YES,100,100,10/23/2017 1:56:07 PM,5
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-730-01,YES,YES,100,100,10/23/2017 2:09:29 PM,4
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-740-01,YES,NO,100,,,
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148123,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147717,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PPL-500-01,YES,YES,100,100,9/28/2017 2:57:01 PM,3
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PPL-501-01,YES,YES,100,100,10/11/2017 15:11,4
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PPL-502-01,YES,YES,100,100,10/11/2017 15:28,3
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-305-01,YES,YES,100,100,10/11/2017 16:28,3
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-306-01,YES,YES,100,100,10/18/2017 2:13:25 PM,2
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-307-01,YES,YES,100,100,10/18/2017 2:35:17 PM,3
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-314-01,YES,YES,100,100,10/18/2017 3:18:02 PM,2
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-700-01,YES,YES,100,100,10/18/2017 2:02:27 PM,1
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-710-01,YES,YES,100,100,10/18/2017 2:24:02 PM,1
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-720-01,YES,YES,100,100,10/18/2017 3:26:54 PM,3
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-721-01,YES,YES,100,100,10/18/2017 2:59:58 PM,1
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-730-01,YES,YES,100,100,10/18/2017 1:09:23 PM,2
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-740-01,YES,YES,100,100,10/18/2017 1:36:07 PM,2
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-741-01,YES,YES,100,100,10/18/2017 1:43:09 PM,2
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-760-01,YES,YES,100,100,10/18/2017 2:42:58 PM,1
2017 Year 1,aa,bb,X00121410,cc,2017Y01SC01,PSY-761-01,YES,YES,100,100,10/18/2017 2:54:25 PM,2
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139174,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146331,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149008,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00149084,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PPL-500-01,YES,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00139236,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PPL-500-01,YES,YES,100,100,10/10/2017 10:12,2
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PPL-501-01,YES,NO,100,69,10/17/2017 10:43:22 AM,1
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146337,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147872,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00145271,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00148269,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-700-01,YES,YES,100,100,10/17/2017 5:11:45 AM,2
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-710-01,YES,YES,100,100,10/17/2017 5:18:12 AM,1
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-730-01,YES,YES,100,100,10/17/2017 5:27:34 AM,2
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00147732,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00146862,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PPL-500-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PPL-501-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PPL-502-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-305-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-306-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-307-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-314-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-700-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-710-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-720-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-721-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-730-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-740-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-741-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-760-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00150069,cc,2017Y01SC01,PSY-761-01,NO,NO,100,,,
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PPL-500-01,YES,NO,100,88,10/10/2017 13:31,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PPL-501-01,YES,NO,100,75,10/10/2017 13:38,2
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PPL-502-01,YES,NO,100,75,10/16/2017 8:05:22 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-305-01,YES,YES,100,100,10/16/2017 8:13:01 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-306-01,YES,YES,100,100,10/17/2017 10:25:02 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-307-01,YES,NO,100,88,10/17/2017 10:28:34 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-314-01,YES,NO,100,75,10/17/2017 10:32:13 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-700-01,YES,NO,100,88,10/17/2017 10:35:02 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-710-01,YES,NO,100,94,10/17/2017 10:38:08 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-720-01,YES,NO,100,81,10/17/2017 10:41:34 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-721-01,YES,NO,100,94,10/17/2017 10:44:15 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-730-01,YES,YES,100,100,10/17/2017 10:46:31 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-740-01,YES,NO,100,94,10/17/2017 10:49:32 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-741-01,YES,NO,100,94,10/17/2017 10:52:39 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-760-01,YES,NO,100,94,10/17/2017 10:55:38 AM,1
2017 Year 1,aa,bb,X00144812,cc,2017Y01SC01,PSY-761-01,YES,NO,100,81,10/17/2017 10:58:47 AM,1
